cluster,Predicted SM
Ta2Nb1Zr1C4+,1.5739821975666692
Hf2Tc1Co1S1O1C1+,2.6282325987264623
Y1Ti3S1O1-,3.1877537641421974
Os1Ta1Nb2O3C1+,1.6611830227284896
Tc1Nb2Zr1O4+,1.641444651851118
Pt1Cd1Tc1Mn1S4+,6.065713222751623
Pd1Ru1Mo1V1O2N2,2.5704017130633585
Ta1La1Ag1Ti1O1N2-,2.727845761195113
Au1Ag1Ru1Cu1S1N2C1-,2.734830922761473
Ir2Hf1Co1S4+,4.121333022191016
Au1Cd1Ag2N1C3-,1.8174134719804624
Ta1Cd1Ag1V1S1C1+,1.5792814645699431
La1Zr1Y1Cu1O1,2.3000863766916795
Os1Re1Mo1Mn1C2-,4.5710341480877466
Re1Ag1Y1Zn1S1O1C1,1.6248830465926811
Ir1Ta2La1O3C1+,1.5842178433641787
Ta1Hf2Ti1O3C1+,1.6555925367990223
Pt1Ta2Zr1O3N1+,1.5675314378685343
Nb1Mo1Ta1Hg1-,2.4438726726335465
Os1Nb3O4+,1.58607261690101
Sc1Ni1Zr1Cd1-,3.0907863166807643
Ta1Tc1Co1V1O2N1C1-,3.2294686939988164
Nb1Fe3N2-,10.875897649094185
W3La1O1C1+,1.7032174062068075
Ta1Hf2Tc1O4+,1.590548955566865
Os2W1Ag1N3C1+,2.160397509597148
Zr3Cr1O1N2,3.438721026175669
Re1Cd1Ru1Zr1S2C1,1.5481809524426429
Ta2Cu2N1C2,1.6934818153279163
Rh1Ti3S2C1,1.7985825604718946
Ta1Hf2Zr1S1O3+,1.6232846398321463
Au1Pt1Hf1Rh1O1N2,1.5227581078424992
Y2Cu2S1O1,1.7344192073515354
Hg1Ta1Zr1Ti1O2C2+,1.602478432570802
Re1Ta2Nb1O4+,1.5625478669423936
Os3Mn1C1+,7.103640788421232
Ag1V1Ti2S1N2C1+,1.929330283608424
Ta1Zn2Cr1O1N1,5.603088355886992
Hg1La1Zr1Fe1S1C1+,3.717415550874336
Nb1Cu1Co1Cr1O1N2C1-,3.828696324163952
Rh2Mo2C3+,1.956560662962459
Pt1Hf2Zr1O3C1+,1.5551995215710432
Hg1Ta1Ni1Sc1S1O3-,1.8881940104846373
Ta1Co1Mn1V1C3+,5.719715469685298
Au1Zr2Co1N2-,3.087747355460784
